course_code,course_title,course_teacher,link,fas_code,unique_code
HAITIAN AA,Elementary Haitian Creole 001,Mugane,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=37706e69d37bca4b6777565f9651a171fcbedb76c2ac11c0234d82d5e136cebf5cd3df5bb266c6e1268878473593c918&ReportType=2&regl=en-US,FAS-126306-2238-1-1-001,FAS-126306-2238-1-1-001(Mugane)
IGBO AA,Elementary Igbo 001,Mugane,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5f1ea0f50c20a992090cc38b1d1faaba482ed67d9ca6f06c44b838888fcf2e5045725e56c37f25099d9483567284e12f&ReportType=2&regl=en-US,FAS-126308-2238-1-1-001,FAS-126308-2238-1-1-001(Mugane)
JAMAICAN AA,Elementary Jamaican Patois 001,Mugane,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ae2709b5ac015c7d9004d6efe9f8ecfac1e0143113dc8a4855c8df7022ca2ea438b55fc5f774f876a98b05ea2aa36663&ReportType=2&regl=en-US,FAS-156750-2238-1-1-001,FAS-156750-2238-1-1-001(Mugane)
OROMO AA,Elementary Oromo 001,Mugane,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7963cfd469b678a128a743349fe0a634c67120c3725173326d0a7a81f982924f820fb4480a7dc412b2f4e369c9a93901&ReportType=2&regl=en-US,FAS-206575-2238-1-1-001,FAS-206575-2238-1-1-001(Mugane)
WSTAFRCN AA,Elementary West African Pidgin 001,Ehineni,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f245914f42dbb43ca83bd61b7432a2429919d5a7f11998a4e73266ffeeb50c5dc7609b07cc3c4b3045ff98d7504cc31d&ReportType=2&regl=en-US,FAS-204110-2238-1-1-001,FAS-204110-2238-1-1-001(Ehineni)
YORUBA AA,Elementary Yoruba 001,Ehineni,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f1ec6f34406079fd2f1540c3005ff8455ca51a13cd6884d1e262c84e8d2258f0342353a070e579f4ac75c5779560ad2e&ReportType=2&regl=en-US,FAS-120952-2238-1-1-001,FAS-120952-2238-1-1-001(Ehineni)
ZULU AA,Elementary Zulu 001,Mugane,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5997435bbb0a83988bbe8737d92f44682e5bed72eebcacc7320c9b601507b19eb18284e0b06cb13beb1931576b8d9444&ReportType=2&regl=en-US,FAS-126316-2238-1-1-001,FAS-126316-2238-1-1-001(Mugane)
ANTHRO 98A,Junior Tutorial in Anthropology 001,Khaira,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c35dd632e44a76ed4a09b15bb3850b5502116a67c74e2ec0bd1703d07e6f5291c57736ca8794cb8dcd58def88d4f08f&ReportType=2&regl=en-US,FAS-205494-2238-1-1-001,FAS-205494-2238-1-1-001(Khaira)
ANTHRO 1084,Experimental Archaeology 001,Hlubik,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cfed47666137b322fb2a1f469b8de58432bbf9b98030443f3cbf651c1baeb5b6f3dfd067bee4b74a2e26c3a98321f0c1&ReportType=2&regl=en-US,FAS-222157-2238-1-1-001,FAS-222157-2238-1-1-001(Hlubik)
ANTHRO 1130,Archaeology of Harvard Yard 001,Capone,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=79ffbe499a043a9b73ba13eac987085a79dbe1429c443a41d63adbf434bd4fab433cb53a398f6da5148d98c56f2e1220&ReportType=2&regl=en-US,FAS-121141-2238-1-1-001,FAS-121141-2238-1-1-001(Capone)
ANTHRO 1130,Archaeology of Harvard Yard 001,Loren,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=34b52cfdde67c54a1f72f448d378e2450457825930516023891c69398d589e8ceba3b81aa6f47ccdb0fca58bf0c6d0f4&ReportType=2&regl=en-US,FAS-121141-2238-1-1-001,FAS-121141-2238-1-1-001(Loren)
ANTHRO 1610,Ethnographic Research Methods 001,Fierman,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90bee8daa3bfe165573c482f00c6d501f90128391cd11fbeebbc943bfdbbb1a444d7cd001ba9818d216c9ddece8d8f8f&ReportType=2&regl=en-US,FAS-119379-2238-1-1-001,FAS-119379-2238-1-1-001(Fierman)
ANTHRO 1698,Anthropology of Death and Immortality 001,Bernstein,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53a8c24ac8b317ec5626c8a91f05283098edb617b4fdd6152fc2f1aa48d7128f10a67f62b12176b5d78da36003fafd55&ReportType=2&regl=en-US,FAS-109571-2238-1-1-001,FAS-109571-2238-1-1-001(Bernstein)
ANTHRO 1781,"What Is Latin America? Politics, Culture, Identity 001",Fierman,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4eef95d6f28a52a6764b7983204cb79f660f5dce69a7c59a371516d63821f2a649985a88474e4939133ae4640c63ac81&ReportType=2&regl=en-US,FAS-218707-2238-1-1-001,FAS-218707-2238-1-1-001(Fierman)
ANTHRO 1936,Anthropology of Religion 001,Bernstein,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ead530a73717dbd8ca12d8ca22e117cd01aa067530578e73fab67fe72c1fee397d98c6bb0f67eb3e2070587643ac7db&ReportType=2&regl=en-US,FAS-109570-2238-1-1-001,FAS-109570-2238-1-1-001(Bernstein)
ANTHRO 2070,Archaeological Method and Theory: Seminar 001,Clark,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=698767b1087aa44033d4399b45f574b9bc074bca797380f39176276ff93d47df285b78d4a3c54c369990ddcf5aeec833&ReportType=2&regl=en-US,FAS-120489-2238-1-1-001,FAS-120489-2238-1-1-001(Clark)
ANTHRO 2070,Archaeological Method and Theory: Seminar 001,Liebmann,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a4a04015ae705f2fd7b2c0a9ff7a6323b29b3f386130e2ca57660edf2c32b60311d8a9430af9ddd4d4a715c68f6d0a0&ReportType=2&regl=en-US,FAS-120489-2238-1-1-001,FAS-120489-2238-1-1-001(Liebmann)
ANTHRO 2301,"The Past Matters: Cultural Policies, Heritage Education, and Community Engagement. 001",Cusicanqui Marsano,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=086de8c59f4e8a5c7de0e10ea63034b17051f539a80f0665305e5a84bdeb2e1473dbbd428c761525bf01066bfec9b8c8&ReportType=2&regl=en-US,FAS-222183-2238-1-1-001,FAS-222183-2238-1-1-001(Cusicanqui Marsano)
ANTHRO 2797,Theory and Practice of Social Medicine 001,Becerra,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4d4d16fc0a77ec8c973e63f202aeee26817612ec291f29441e32d5da1db89bf46cb0820e2a6645dc0bbf5e2e399d2a3a&ReportType=2&regl=en-US,FAS-218184-2238-1-1-001,FAS-218184-2238-1-1-001(Becerra)
ANTHRO 2797,Theory and Practice of Social Medicine 001,Jones,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa3ea99e7df958d0a78e918d7ef01a6143e672663def37aee28e12d3a5eaa49c7427b08616dd850cc5cf0a0f38c9d1a0&ReportType=2&regl=en-US,FAS-218184-2238-1-1-001,FAS-218184-2238-1-1-001(Jones)
ANTHRO 2797,Theory and Practice of Social Medicine 001,Keshavjee,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=420cc578bf5866a97a8c7b579fbfdfe11e46b121cea58957a37e8b5553e5e75a8487c67d1812aa305d77dfd728b1466f&ReportType=2&regl=en-US,FAS-218184-2238-1-1-001,FAS-218184-2238-1-1-001(Keshavjee)
ANTHRO 2797,Theory and Practice of Social Medicine 001,Zeve,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=432c06dc4aa931e0695982b12f49df3c8d1a3986a9d894302aed857082eed995d726d0c3886aa75c005e247a08f5b4fa&ReportType=2&regl=en-US,FAS-218184-2238-1-1-001,FAS-218184-2238-1-1-001(Zeve)
APCOMP 207,Systems Development for Computational Science 001,Becker Troncoso,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=873b816d891d37985066602c4dc30be394ff26eebdb9b8d7237c8b114d8872e075f5c7f5dbc27da76fb80426e461c610&ReportType=2&regl=en-US,FAS-128105-2238-1-1-001,FAS-128105-2238-1-1-001(Becker Troncoso)
APCOMP 209A,Data Science 1: Introduction to Data Science 001,Protopapas,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c8cbbb04a778066f3dc9349c8113af5e17fad5fbdb56ff917576f63b449c7a229d3152d36a4db8de7e4df9679c9f67f7&ReportType=2&regl=en-US,FAS-109898-2238-1-1-001,FAS-109898-2238-1-1-001(Protopapas)
APCOMP 209A,Data Science 1: Introduction to Data Science 001,Rader,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ec04c04782b8a4467921a5ed9ec85627e47177bb7988627b26710c8597aa6d44034a658f7ae77b3ada82cc66e3d05f43&ReportType=2&regl=en-US,FAS-109898-2238-1-1-001,FAS-109898-2238-1-1-001(Rader)
APCOMP 215,Advanced Practical Data Science 001,Protopapas,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6a25ffb74f70631ac9f01faec795ca3848bbe025f973208c69ca9ad30870dcfd379cf0af32c202525752e3e31113cdac&ReportType=2&regl=en-US,FAS-215121-2238-1-1-001,FAS-215121-2238-1-1-001(Protopapas)
APCOMP 297R,Computational Science and Engineering Capstone Project 001,Pan,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a61156e841b11e02ab5d432ba26dca4fa30ee35282420757f3e732f8f5fb3f2136f868ab54a1e0030e4ddf7db33e82c4&ReportType=2&regl=en-US,FAS-156202-2238-1-1-001,FAS-156202-2238-1-1-001(Pan)
APCOMP 298R,Interdisciplinary Seminar in Applied Computation 001,Pan,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e11515ad518e2daf6b39c8ac248678d0c4e98c6103d673b2ff44ad0b60255bbdcb87975200907ab968dc5c0d26da02af&ReportType=2&regl=en-US,FAS-109339-2238-1-1-001,FAS-109339-2238-1-1-001(Pan)
APMTH 10,Computing with Python for Scientists and Engineers 001,Kaxiras,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=07b9b32a3104ea00f9e8fc2a2bfccbe1c4b66211f6ff0629d56a99ebbe8f0f3856bc2ebda0c5770e611e9a8364488ef6&ReportType=2&regl=en-US,FAS-213407-2238-1-1-001,FAS-213407-2238-1-1-001(Kaxiras)
APMTH 10,Computing with Python for Scientists and Engineers 001,McCarty,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c113e25bdb5e668eb61ca6c638f050c00890583587b89f16bb7d648716f74db3dd4c47f470fe4d779fbc341257019e3&ReportType=2&regl=en-US,FAS-213407-2238-1-1-001,FAS-213407-2238-1-1-001(McCarty)
APMTH 10,Computing with Python for Scientists and Engineers 001,Neofotistos,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8775db5e900e36c0fd71c4a93f076af56b67a8dca780c54a3a3f4aab73ce3398f8f135b125b22a680f6555324bb2f896&ReportType=2&regl=en-US,FAS-213407-2238-1-1-001,FAS-213407-2238-1-1-001(Neofotistos)
APMTH 22A,Solving and Optimizing 001,Gortler,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c408589ac0a3bb46823059c75cf5fda3a8dcc4ef3b46f9df99e70bd1cd84aed7f4981dad745b1e568c39cabb4959d372&ReportType=2&regl=en-US,FAS-211334-2238-1-1-001,FAS-211334-2238-1-1-001(Gortler)
APMTH 104,"Complex and Fourier Analysis with Applications to Art, Science and Engineering 001",Mahadevan,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a9654f82b9374ae78ff7c7174328c1387922f774cac8c5b9a9612a27b9551403c9e5dc0a82752a81f1e52ea8b95df4c2&ReportType=2&regl=en-US,FAS-122094-2238-1-1-001,FAS-122094-2238-1-1-001(Mahadevan)
APMTH 111,Introduction to Scientific Computing 001,Iams,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e80716500477160848ca0c42fd7f49b56d57fd2a4515cae862e5381b648e62efa1f5a223eefc57bc64ceb94c00e644ab&ReportType=2&regl=en-US,FAS-120198-2238-1-1-001,FAS-120198-2238-1-1-001(Iams)
APMTH 121,Introduction to Optimization: Models and Methods 001,Levine,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=59e84b8b8ac52d7d1821a7756d30ffc1ad88dba8bb9447dd1853fb5c5afbd567bf807301e1bc8876ad079fc6c56ed5a4&ReportType=2&regl=en-US,FAS-123662-2238-1-1-001,FAS-123662-2238-1-1-001(Levine)
APMTH 201,Physical Mathematics I 001,Brenner,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=77b9c1eef4b15813db83561802904d45f5b8dba15aedbd31b29d63ad41109296a193b19bb8b76ca1bb28a28d06cdd449&ReportType=2&regl=en-US,FAS-112798-2238-1-1-001,FAS-112798-2238-1-1-001(Brenner)
APMTH 205,Advanced Scientific Computing: Numerical Methods 001,Trefethen,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ac2ad539b85aca2c19c9d720df410413f1adafe300fc81987066c5258410dbf09096cfa8d7585c98055bbad40834bba&ReportType=2&regl=en-US,FAS-110684-2238-1-1-001,FAS-110684-2238-1-1-001(Trefethen)
APMTH 207,"Advanced Scientific Computing: Stochastic Methods for Data Analysis, Inference and Optimization 001",Koumoutsakos,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=530fa5a3809e0dd3a911471e6ccf1a17c230d6409ecd92ff1743e980edf71e443da715dae14664a3ffa14ff53f2c9a18&ReportType=2&regl=en-US,FAS-127561-2238-1-1-001,FAS-127561-2238-1-1-001(Koumoutsakos)
APMTH 210,Algebraic Fundamentals of Representing Data 001,Seigal,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=460c91511dd57364bb8ceebf4f3fb6d1f75ce9b9543256c18fe07769f4b9f65e82fcf7f8caa53716cd437e3a69d75863&ReportType=2&regl=en-US,FAS-222513-2238-1-1-001,FAS-222513-2238-1-1-001(Seigal)
APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",Mazur,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a38b684dd80727d86bfc6dbe32fd406f742c9eb29ff3d62eb597399602c58cc23cc913717ae80b478e370b2b8a36b80e&ReportType=2&regl=en-US,FAS-108880-2238-1-1-001,FAS-108880-2238-1-1-001(Mazur)
APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",Semeghini,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=681c42bd2fa8ff5da35713cf5c52ddff73492c46923a7962f3b068cf9eac4d6b6570d269fc8778d8f488b5ef341a5253&ReportType=2&regl=en-US,FAS-108880-2238-1-1-001,FAS-108880-2238-1-1-001(Semeghini)
APPHY 195A,Introduction to Solid State Physics 001,Mundy,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a430de0f8e4db6a039446b3a2052d726d4b52d84534f9b3f224d263ca2bb64a431062f6af9116a580bf460b7bc9022fe&ReportType=2&regl=en-US,FAS-131331-2238-1-1-001,FAS-131331-2238-1-1-001(Mundy)
APPHY 235,Chemistry in Materials Science and Engineering 001,Aizenberg,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b53d02ed74fcdb9032b097831fb18ae5578230152718ba6458e4254e2dfadee031d655a80930727262940afa09ddeb17&ReportType=2&regl=en-US,FAS-124723-2238-1-1-001,FAS-124723-2238-1-1-001(Aizenberg)
APPHY 242,Introduction to Single-Molecule Biophysics 001,Prigozhin,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=01c1d4f885b48998558083bbeafaaf4f10a658d2e68f23d422a824b0597e60d28144e00ee737bf25b8ee8fa63b9818e6&ReportType=2&regl=en-US,FAS-218614-2238-1-1-001,FAS-218614-2238-1-1-001(Prigozhin)
APPHY 284,Statistical Mechanics 001,Manoharan,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6763763c97b1997c57cc507397074711d5a0ae03fb799545a8a299e3b3fc03db1521d0120576ae0886567e391e357284&ReportType=2&regl=en-US,FAS-131392-2238-1-1-001,FAS-131392-2238-1-1-001(Manoharan)
APPHY 286,"Inference, Information Theory, Learning and Statistical Mechanics 001",Ramanathan,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9fda3fe9502d167f3c126ef93ee739e078c197f17e0bb8addc7f18bbff8f7377f43f95adb8f91e6ea4e32ee0de79e1a4&ReportType=2&regl=en-US,FAS-212685-2238-1-1-001,FAS-212685-2238-1-1-001(Ramanathan)
APPHY 296,Mesoscale and Low Dimensional Devices 001,Ham,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78ab3b3456ca306990843672a848bb6477d80a85d767d7fbff7dda822e4b2376287b9984874035a3814d2bec74d3acf6&ReportType=2&regl=en-US,FAS-204955-2238-1-1-001,FAS-204955-2238-1-1-001(Ham)
AFVS 14,Making Things [Breaking Things] 1,Burin,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eaac181469ce9ad5d9046f919a8963d537640d5655daee291d5abf3fda2f2b6ac7271017582d567a59b5316e1ebeeae9&ReportType=2&regl=en-US,FAS-203314-2238-1-1-1,FAS-203314-2238-1-1-1(Burin)
AFVS 15AR,Silkscreen 001,Lemieux,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=41824b37540ab6a06e534620a38b79b2342574b38e69141850251c9febca20bffe1bfecb9187e8274a7baa5c8ec7ead2&ReportType=2&regl=en-US,FAS-121758-2238-1-1-001,FAS-121758-2238-1-1-001(Lemieux)
AFVS 19K,Creating Comics and Graphic Novels 001,Kuper,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=260c00bf8848a9eb8bd4cc6a864c41c43a6ece13fcaef0d8555994d7bf292068d2d495f5892cdeaecc8f44ca62ab33ba&ReportType=2&regl=en-US,FAS-222766-2238-1-1-001,FAS-222766-2238-1-1-001(Kuper)
AFVS 25,Ernst-While Painting Toward A Dream 001,Strobert,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48ae6277173810b6d958c819ba40e9cb5ba8ece17f6e5a933dc225c8af6ffff32715f174228e2f454ca6797850c4e6a4&ReportType=2&regl=en-US,FAS-222771-2238-1-1-001,FAS-222771-2238-1-1-001(Strobert)
AFVS 40H,Introduction to Still Photography 001,Helmar,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8253b43ffc3358dc4d2f3213c83c906cf0a229f29831d209a93546c6dd8c818e937bb2e26d2411c1a85e6f93545cd45a&ReportType=2&regl=en-US,FAS-220429-2238-1-1-001,FAS-220429-2238-1-1-001(Helmar)
AFVS 40H,Introduction to Still Photography 002,Helmar,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=771d8f48f370f9acbb7a14eb4729ead1ef4c42b9cd7e0fadf2e24c1972975166d1ef0d688daa4b6a0862b880deef9012&ReportType=2&regl=en-US,FAS-220429-2238-1-1-002,FAS-220429-2238-1-1-002(Helmar)
AFVS 41A,Introduction to Photography 001,Harper,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=43050d1b3820422c767823a6451e8e9ddf5dc98c24f23c60535dd6fe5b1ffadae6f56c741aa200b2baeb46b0a1208176&ReportType=2&regl=en-US,FAS-122184-2238-1-1-001,FAS-122184-2238-1-1-001(Harper)
AFVS 50A,Introduction to Nonfiction Filmmaking 001,Moss,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=842ed106f9e9d8d4ef82c399829784ad73ad7e370b3d51930e703a12e321220cfdd02be95c2cea61861e815f604aefd8&ReportType=2&regl=en-US,FAS-114351-2238-1-1-001,FAS-114351-2238-1-1-001(Moss)
AFVS 52,Introduction to Nonfiction Videomaking 001,Guzzetti,https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f1972d41fbf38d9b9ce5239b696fc84028421cef2b6a78b0e240086382ac5fffb5c78240e9e7327967c34d0b6c369483&ReportType=2&regl=en-US,FAS-108859-2238-1-1-001,FAS-108859-2238-1-1-001(Guzzetti)
