course_code,course_title,course_teacher,link,fas_code,unique_code
CHNSE 120B,Intermediate Modern Chinese 003,Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f8ccddbaee796fe090bb2a40d83eee0bc1fa0c914bafc8a9070f5f38351e1183024c3e498b83b01ad8941fccc1650619&ReportType=2&regl=en-US,FAS-110940-2232-1-1-003,FAS-110940-2232-1-1-003(Yang)
CHNSE 123XB,Intermediate Modern Chinese for Advanced Beginners 002,Zhang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b17a77c033ba3d2a99882c89307e20cf326c6f6b1af865ec3cc92abbd982766ec139e348088dcf79bf1ac9010d8240d7&ReportType=2&regl=en-US,FAS-143892-2232-1-1-002,FAS-143892-2232-1-1-002(Zhang)
CHNSE 123XB,Intermediate Modern Chinese for Advanced Beginners 003,Zhang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a24b88f27ba121a508239937bfafdccf06311f400db64b70eade3203b8cf79e1bc6fd22c2ca23fe5e8dfffdd53114e69&ReportType=2&regl=en-US,FAS-143892-2232-1-1-003,FAS-143892-2232-1-1-003(Zhang)
CHNSE 130B,Pre-Advanced Modern Chinese 001,Wang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d4f2945ca975bbd3954d7735afd8c9525710db3ac9dfcb06821a473e797b66f2367ee573f0f6f15645b27136372bb0c2&ReportType=2&regl=en-US,FAS-159631-2232-1-1-001,FAS-159631-2232-1-1-001(Wang)
CHNSE 130B,Pre-Advanced Modern Chinese 002,Wang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fcab77605461bf129d3945eb31d98bc71a14cc1bdeaccbf563071eceda0272a886efb55e5435313030b3f157c36df416&ReportType=2&regl=en-US,FAS-159631-2232-1-1-002,FAS-159631-2232-1-1-002(Wang)
CHNSE 130B,Pre-Advanced Modern Chinese 003,Wang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7a6755d2bfd7ee156e7aa9d562ae713b37d9b7fe4df666172e47569c431c6a00992752c75d7605ad236c8a9e90805080&ReportType=2&regl=en-US,FAS-159631-2232-1-1-003,FAS-159631-2232-1-1-003(Wang)
CHNSE 130XB,Pre-Advanced Modern Chinese for High-Proficiency Learners 001,Chen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=00ef6b4c87656519d36938f9805f756e93c268413b47d808e3d799fd0fbfcbfa2d68c9762a7328864188c0b0951bd270&ReportType=2&regl=en-US,FAS-124238-2232-1-1-001,FAS-124238-2232-1-1-001(Chen)
CHNSE 130XB,Pre-Advanced Modern Chinese for High-Proficiency Learners 002,Chen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6a406ee2189ebaee68388960c0bd41dd28588d2a04ade5743b9ca74b9c70c49bb5854c857c51f4b6ad432ef5638f7265&ReportType=2&regl=en-US,FAS-124238-2232-1-1-002,FAS-124238-2232-1-1-002(Chen)
CHNSE 138R,Intro to Chinese in the Social Sciences 001,Liu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69fce1e9f2cc733727df785898ecfc561f566ce78c9e2037cc9b14ace869bc94b1a7a4fa9052732ab21292856d7e26ea&ReportType=2&regl=en-US,FAS-220039-2232-1-1-001,FAS-220039-2232-1-1-001(Liu)
CHNSE 163,Business Chinese 001,Wang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2d7e3eaa7a7dd8634779227d95ed427438c2949c85a4959b15a3547e6d589d991b7e446111ca7cc371c6f5c5b0eef01d&ReportType=2&regl=en-US,FAS-117085-2232-1-1-001,FAS-117085-2232-1-1-001(Wang)
CHNSE 187,Art and Violence in the Cultural Revolution 01,Tian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da22f678d8e79c5a9c0dadfcf449d9e4d2c637358a991270192eba00ba7cb9889000b8ddac781500cdefb670d68ff4ef&ReportType=2&regl=en-US,FAS-115034-2232-1-1-01,FAS-115034-2232-1-1-01(Tian)
CHNSHIS 113,Life and Death in Late Imperial China: Social History of the 10th to 19th Centuries 01,Szonyi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8cd06a3e412c66fc191f8274988dfb006ec1973f661bb0d40e92a9d4a3b42a0a3a612941e27c98e8cea1dd6fd809db1a&ReportType=2&regl=en-US,FAS-120602-2232-1-1-01,FAS-120602-2232-1-1-01(Szonyi)
CHNSHIS 235R,Topics in Warring States History: Seminar 01,Puett,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f4905ba18be93656e9439a8460ccb95b69c3da7fafc28fe7801861f63466c04d113489266e5995a53770bcc22682241a&ReportType=2&regl=en-US,FAS-110786-2232-1-1-01,FAS-110786-2232-1-1-01(Puett)
CHNSHIS 246,Modern History of Rural China: Proseminar 01,Szonyi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a57c1335d8f21fed348cbf36447bf7c4471fe8d12fe78eead2c51c7ebc884d95c370c62270285d3980d3f5d5ca32b0c&ReportType=2&regl=en-US,FAS-218175-2232-1-1-01,FAS-218175-2232-1-1-01(Szonyi)
CHNSLIT 134,Strange Tales: The Supernatural in Chinese Literature 01,Kelly,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5a6da78bca3a724bb028bdc3fc21d04448af06151d54fd7ff958381c6c6b196bbbed5c87b2a68075d1bd6c8a637c1c93&ReportType=2&regl=en-US,FAS-212642-2232-1-1-01,FAS-212642-2232-1-1-01(Kelly)
CHNSLIT 236,China's Banned Book: Reading Jin Ping Mei (Conference Course) 01,Kelly,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=995671c199242397f4a8f5421aba7797bdb14740e22912fbeaae12dae991f0363eb10580af115deee7364bb908952d63&ReportType=2&regl=en-US,FAS-212643-2232-1-1-01,FAS-212643-2232-1-1-01(Kelly)
CHNSLIT 267R,Topics in Tang Literature: Seminar 01,Tian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e6b32abbe88b8888b39b73a8158683cccf4d4aa6357a291f6bd79ffb7655b3c84c2e09740ff86c123b0e1a7ebec0dec1&ReportType=2&regl=en-US,FAS-115521-2232-1-1-01,FAS-115521-2232-1-1-01(Tian)
EASTD 97AB,Introduction to the Study of East Asia: Issues and Methods 001,McCormick,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7b30fa10a26b5daa5d2a6b7c8e26727b9128435975ea382bd35e8105baa8044c850229cbc57b75433e17ad60509fc7bb&ReportType=2&regl=en-US,FAS-145419-2232-1-1-001,FAS-145419-2232-1-1-001(McCormick)
EASTD 141,East Asian Religions: Traditions and Transformations 01,Robson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5b1fb457648e2d3da0d746d28708287992337e600ee7f8bb7d8be69667c77438ca58f34b2efed8425c1201727592d762&ReportType=2&regl=en-US,FAS-126199-2232-1-1-01,FAS-126199-2232-1-1-01(Robson)
EASTD 143B,Digital Tools and Methods in East Asian Humanities: Coding Approach 01,Tang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=26e8b5f9219d2e413293fd767d6c9528a3d96a87b81f92ff870518c35bccd31fe2a25b0cf60f196374008b5e202fe2d8&ReportType=2&regl=en-US,FAS-218283-2232-1-1-01,FAS-218283-2232-1-1-01(Tang)
EASTD 153,"Buddhism, Japanese Arts and Culture 01",Abe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2c67d79294598444b54909c1539c9d3d81be1291c10819053c701a0db589ef8082207ad01da31cb3b987b0d81e487ce0&ReportType=2&regl=en-US,FAS-218302-2232-1-1-01,FAS-218302-2232-1-1-01(Abe)
EASTD 198,Political Parties of East Asia 01,Koss,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7add9874b1785af49cc625ed29fcf26682f33f9e59d5c7a946a9fb0bd00bc665b491183b74ff67c7a86dfdffbd8a89c2&ReportType=2&regl=en-US,FAS-212977-2232-1-1-01,FAS-212977-2232-1-1-01(Koss)
EASTD 271,"Language, Script, and Power in East Asia 01",Park,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=828a87dde2f73a5c730b44bf3fae3b4435531b590658cb7c805b6692ff0a8ef0632819437cb32eeb3df67291c3ef2808&ReportType=2&regl=en-US,FAS-156593-2232-1-1-01,FAS-156593-2232-1-1-01(Park)
JAPAN BB,Elementary Japanese 001,Kageyama-Hunt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8800dfc6dd67d755044b552eb130c0ecefda6c51cade43dd7f52e23d29e4f5380e2ae4bee0ba92e6c1baf10df76e5291&ReportType=2&regl=en-US,FAS-124258-2232-1-1-001,FAS-124258-2232-1-1-001(Kageyama-Hunt)
JAPAN BB,Elementary Japanese 002,Kageyama-Hunt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ae7f6d3327579bf9e2d39fc49d2d0d41f4fa1a9eaeb822f4debe21ac51fd0647bd1eff15c60967bb9aa5a252f9c2a49f&ReportType=2&regl=en-US,FAS-124258-2232-1-1-002,FAS-124258-2232-1-1-002(Kageyama-Hunt)
JAPAN BB,Elementary Japanese 003,Kageyama-Hunt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4d158c5b3fee5898c99a0a9b833586013ebec89564212278abad0b6771a8f61ce665695b5bc341568c4d352e6d8105d9&ReportType=2&regl=en-US,FAS-124258-2232-1-1-003,FAS-124258-2232-1-1-003(Kageyama-Hunt)
JAPAN 120B,Intermediate Japanese I 002,Takehara,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=341a8055eb27bc7766772007bf60909f7250a2fe179a8667fd9bd249ee06834846d563cb2142e2b79f690706ea43366d&ReportType=2&regl=en-US,FAS-159596-2232-1-1-002,FAS-159596-2232-1-1-002(Takehara)
JAPAN 130B,Intermediate Japanese II 001,Yagi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2b7505be5b8afa61a668a3291a604bf7286532fb96e0b104247d69d20b434bfb3bb5ee162b51e359e36dc3993138dcdb&ReportType=2&regl=en-US,FAS-119964-2232-1-1-001,FAS-119964-2232-1-1-001(Yagi)
JAPAN 130B,Intermediate Japanese II 002,Yagi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1e3d303da5c7b64673eaf470adfdc63a37a5bc197e72cbfedf5fc57433a4b2eb1e593ac9473c63935f2ed7f1b77e5d41&ReportType=2&regl=en-US,FAS-119964-2232-1-1-002,FAS-119964-2232-1-1-002(Yagi)
JAPAN 150B,Readings and Discussion in Japanese Social Sciences 001,Asakura,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c03d1248a28408cb2deda33d881808824e3171a5044bfc7f6a3a97af2d214955781148bf7a044d891948b3610021f390&ReportType=2&regl=en-US,FAS-127974-2232-1-1-001,FAS-127974-2232-1-1-001(Asakura)
KOREAN BB,Elementary Korean 001,Kim,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=49cdd7b34a574ed766fd8380be485dc575eddebc6bd1cc102ad0d206508577b5bc8727f7bd863fe378f1fe5b710dd0eb&ReportType=2&regl=en-US,FAS-124240-2232-1-1-001,FAS-124240-2232-1-1-001(Kim)
KOREAN BB,Elementary Korean 002,Kim,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=195c16e1f0d9b5c39803c1af701b3d39f95544198edd2c3b5baa8adb732ee5c26e8533d365ae63321c68f14b56da0152&ReportType=2&regl=en-US,FAS-124240-2232-1-1-002,FAS-124240-2232-1-1-002(Kim)
KOREAN 120B,Intermediate Korean 001,Noh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=493a24ed70fe58b9697e08190ac5916d9f5001c6f1eeda4dd4f57a7b3af6d0be76c2790ef6544c2c62bc575f4910be3c&ReportType=2&regl=en-US,FAS-124043-2232-1-1-001,FAS-124043-2232-1-1-001(Noh)
KOREAN 123XB,Intermediate Korean for Advanced Beginners 001,Lee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=50d52aed1fde77ff0d367e0ed5f7442f8ac484edb929ee86fa43270aaae0adeca209845bb39ff1511f7a765b2a5d64ce&ReportType=2&regl=en-US,FAS-161278-2232-1-1-001,FAS-161278-2232-1-1-001(Lee)
KOREAN 130B,Pre-advanced Korean 001,Lee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dc4c50c8699bff6e91d8a1b9456e86c28108b55c7fd60fbc07a2791b8b25992d91fb0dcc118e973c144e18457a20536d&ReportType=2&regl=en-US,FAS-111846-2232-1-1-001,FAS-111846-2232-1-1-001(Lee)
VIETNAM BB,Elementary Vietnamese 001,Le,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7a9e69511608e5e5eb2f8d30070fc1ed638bd63551f36f053ff8131a7bffcaa605bbbfa5290352d918372cf485a01c16&ReportType=2&regl=en-US,FAS-116267-2232-1-1-001,FAS-116267-2232-1-1-001(Le)
VIETNAM 120B,Intermediate Vietnamese 001,Le,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c713ad38af777ed1d124f75fd94bcded8f9a2c993109670d2e72c67c6ed8c74e70d98b27889b949f23bb65dbc06893f2&ReportType=2&regl=en-US,FAS-116270-2232-1-1-001,FAS-116270-2232-1-1-001(Le)
ECON 10A,Principles of Economics (Microeconomics) 001,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=81ea362a63358fd883244dd5300a833c80499f2f7dd6dc34e0ff79466facb5ef1731b00474ded58a9e6910b8f1cc4110&ReportType=2&regl=en-US,FAS-113326-2232-1-1-001,FAS-113326-2232-1-1-001(Le Brun)
ECON 10B,Principles of Economics (Macroeconomics) 001,Baranga,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a495e2daff1dc8e74205de64116edfeaf61de4224fc7c6eeebffedd5a67dbcfcbc5103cb577e6da4f9e171351d852982&ReportType=2&regl=en-US,FAS-109894-2232-1-1-001,FAS-109894-2232-1-1-001(Baranga)
ECON 10B,Principles of Economics (Macroeconomics) 001,Furman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=23566659809d005b82a37dd44052cb4d0356dd2da502a35ec69f6f09164e6422cb701e5c20c5db40686c252665da6242&ReportType=2&regl=en-US,FAS-109894-2232-1-1-001,FAS-109894-2232-1-1-001(Furman)
ECON 10B,Principles of Economics (Macroeconomics) 001,Laibson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e7e5764076b2bcb62a40202dd8df4e17759027ea54e3d111fded43c38451f8c0c037c78f86cf951f7042cb0647c7ce42&ReportType=2&regl=en-US,FAS-109894-2232-1-1-001,FAS-109894-2232-1-1-001(Laibson)
ECON 10B,Principles of Economics (Macroeconomics) 001,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5a50012f4db3010409e5a0d363d57bee3f857d35e45434de98353f59e314ea2c9ea63f7df1e719db99e4cc04d3baca1f&ReportType=2&regl=en-US,FAS-109894-2232-1-1-001,FAS-109894-2232-1-1-001(Le Brun)
ECON 10B,Principles of Economics (Macroeconomics) 001,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69d46c8469f6775c27e27daee84e51a518cdd2216d3d5644660a0874b21c5f6401ceea43e99fdd488f15c6ec7005f60e&ReportType=2&regl=en-US,FAS-109894-2232-1-1-001,FAS-109894-2232-1-1-001(Martin)
ECON 50,Using Big Data to Solve Economic and Social Problems 001,Bruich,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b724246992809ec5e199977b5041ee8c9f5aa4bbabde005c0bdf756538c95d8dfbd41eba214ef6112409c62ce6a1ea6f&ReportType=2&regl=en-US,FAS-208364-2232-1-1-001,FAS-208364-2232-1-1-001(Bruich)
ECON 50,Using Big Data to Solve Economic and Social Problems 001,Chetty,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a9dfb1bfe6b119ff94adc6ac084f9093c68189147899383d9a117d5640d6140fc2be2293ce4570dd4eb455fabe6fe648&ReportType=2&regl=en-US,FAS-208364-2232-1-1-001,FAS-208364-2232-1-1-001(Chetty)
ECON 970,Tutorial - Sophomore Year T01,Baranga,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=23e89bdf69d5007cea40e300649f9c68d3d0426007cc101650263b28016f645cc9e0b652b1220f627bfa0e9950f3f5f3&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T01,FAS-122752-2232-1-1-T01(Baranga)
ECON 970,Tutorial - Sophomore Year T01,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1ea04a234b92f9ead29f8fab2af510c0e30e6d173644b1a401d60b550e026376a5faef2d79aaa971f0d119ba01844641&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T01,FAS-122752-2232-1-1-T01(Le Brun)
ECON 970,Tutorial - Sophomore Year T02,Caicedo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=45335cdf2af23a8bdfc170c061d01f88774329118a0c12410434a2db6c159ce21916866fe0c1800aa16d0fd9c1ab9718&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T02,FAS-122752-2232-1-1-T02(Caicedo)
ECON 970,Tutorial - Sophomore Year T02,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=35a6f36be9dd6f4c471cbe31b2772cff272c04dbd87670a9c8511a8449ac23dbd749069ecc09f252d26483d9da8c04b9&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T02,FAS-122752-2232-1-1-T02(Le Brun)
ECON 970,Tutorial - Sophomore Year T03,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7612b212e8c07c3df4efca15aee2a72a7451b60ef0b602def94877d3539a7dcde44e5cd502359753984acdb22e71960b&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T03,FAS-122752-2232-1-1-T03(Le Brun)
ECON 970,Tutorial - Sophomore Year T03,Mattheis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee82e966674b0f753de153c1440a504d2c66eef0c71ab8cb2e8ce4bb46cd4f5ff132b522343b4c4437d2bc997d9877a7&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T03,FAS-122752-2232-1-1-T03(Mattheis)
ECON 970,Tutorial - Sophomore Year T04,Holcomb,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=436000956ea775d33a6c9cbfb880c01fe83015a6b6b3129ab6af356ecf3599e40f48e295c1a265f452795bb6ddf2f368&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T04,FAS-122752-2232-1-1-T04(Holcomb)
ECON 970,Tutorial - Sophomore Year T04,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eac72a36d6a9d89e0f5f91c3582e46cd518412e76f838382f68a780ad74a9560bb85e5d1e57adeadaaf29986de3c39fd&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T04,FAS-122752-2232-1-1-T04(Le Brun)
ECON 970,Tutorial - Sophomore Year T05,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=711dd8aaebdb4504235b879641c4727938c7eaf740295f6c652ac6284e660d0482e0125aa06f1caaafd4ddcfdbd7c708&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T05,FAS-122752-2232-1-1-T05(Le Brun)
ECON 970,Tutorial - Sophomore Year T05,Rice,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c6c3b5f8d8162b6f6238a7293c3f0ee4d37870e8b1657ae9772d09b4f2378e32cfbda1c35d0b8e39dd1cf378ef2a5947&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T05,FAS-122752-2232-1-1-T05(Rice)
ECON 970,Tutorial - Sophomore Year T06,Jain,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b50db31372a4f47585c2036cbc656aa4fc04a407fbdaee9a82487bab0419c131e9b246e990011b612531cee95243544c&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T06,FAS-122752-2232-1-1-T06(Jain)
ECON 970,Tutorial - Sophomore Year T06,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2c2903a2cf00d16ccf771155f6eb6e0d2869949f0203a1b062800c197cff5639c5774e1973bbd7d13f8601b206e6e8f4&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T06,FAS-122752-2232-1-1-T06(Le Brun)
ECON 970,Tutorial - Sophomore Year T07,Foroughi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9ffd0246870d3edabb8e2dba1fcceb23fd8740d4845479c98b0c63157160fe3ef1214dc95967cd87286546207fe19b44&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T07,FAS-122752-2232-1-1-T07(Foroughi)
ECON 970,Tutorial - Sophomore Year T07,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=14ccddd4b6ffbbdaca5fa93e1d8de92b04a91a1e922ff456ee2d370c8267b495f8a7f84777c0742bdab35d09480c1073&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T07,FAS-122752-2232-1-1-T07(Le Brun)
ECON 970,Tutorial - Sophomore Year T09,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4cc76ab4a48aa9ce8355830e070640ae2095dc23131e6a33674fffe7b5a9aac839873e66c73b46635ed082ef733b7991&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T09,FAS-122752-2232-1-1-T09(Le Brun)
ECON 970,Tutorial - Sophomore Year T09,Moore,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=997defa8a11d13598a964ffaae9808f5ca3c1ac849d470d9870f9015af7b29b29ad9c2dcf8ddedc358d38602e80aa15d&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T09,FAS-122752-2232-1-1-T09(Moore)
ECON 970,Tutorial - Sophomore Year T10,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f0381aa6bbba9275305f2ee2c34a601e389ea1101d45e44606dd2700d9d38f24d05ed32410bec14d054ab4dd2fcf4153&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T10,FAS-122752-2232-1-1-T10(Le Brun)
ECON 970,Tutorial - Sophomore Year T10,Maggi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e88e4b9bc304491eceb6de882c74050384431375594a3af7f9cd7fcb0d381503c7c008810b33ebe697be3110c5c4d167&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T10,FAS-122752-2232-1-1-T10(Maggi)
ECON 970,Tutorial - Sophomore Year T11,Felter,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cc75c8a214d8ab8811a8783bb3b4813e2d441a1a28c5ca948577df5311b20c84428de3cc37ffed82dda012f24910c08b&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T11,FAS-122752-2232-1-1-T11(Felter)
ECON 970,Tutorial - Sophomore Year T11,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=597fafa7a494533d5b1130992f12fc72c276888578c680b4bc6e3fcf90a4437cd91c7abc6b563db765d819f6a7c2d79c&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T11,FAS-122752-2232-1-1-T11(Le Brun)
ECON 970,Tutorial - Sophomore Year T12,Felter,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=59362759bbccd2259e25a335ac61547dbd11a05b41e02a0a0b55cf2cf309fc59bdddc2e7d4d233f2e416671f8379ec2b&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T12,FAS-122752-2232-1-1-T12(Felter)
ECON 970,Tutorial - Sophomore Year T12,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8d00caf0615dfae4b200e9504cf1835f090f0ad085c39980a29daee0289871ed9b4a17a5627e58892f3af03e432952dd&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T12,FAS-122752-2232-1-1-T12(Le Brun)
ECON 970,Tutorial - Sophomore Year T13,Hoffmann,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eec3466f41e00f0c4ad104b8cb0cd9afaea3c87a30e2cf7c92352b86b782aef63b920d504504ff53d8de88e8c0ce2305&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T13,FAS-122752-2232-1-1-T13(Hoffmann)
ECON 970,Tutorial - Sophomore Year T13,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=360607b8dbcf09928fe4d62f86f798159466a32450d9b32ae4082a3dc6b01cf98ae32be13e75d4ad978bf2e0a64ff1e6&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T13,FAS-122752-2232-1-1-T13(Le Brun)
ECON 970,Tutorial - Sophomore Year T15,Foroughi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=193d057556f338ee592ac36e8c63cceed2e95e35cae3ce8b77ac5e03ec1bff593885fa7ac16d517586b6a4cce15b9abf&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T15,FAS-122752-2232-1-1-T15(Foroughi)
ECON 970,Tutorial - Sophomore Year T15,Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4d7fa84d64c324d44c45c11e3240ced10d323f20a69d64f5b097ff70691e5a5ef8db59037ea28c687a0cf56b8ec57332&ReportType=2&regl=en-US,FAS-122752-2232-1-1-T15,FAS-122752-2232-1-1-T15(Le Brun)
